13db72a3-5f6e-4463-9c1a-7b6409934b5d,BHU.VA,CCI,1.65
e252ea1f-c1cd-46ff-9c74-c503b1a59928,LPS.VM,AMZN,40.85
a9626e9c-8d83-431f-a9c1-e569dd36d7b0,MMA.VA,GE,0.61
99067609-b291-4a24-9a0e-83b39cc2d75d,DCH.VA,HMC,0.50
69be5dfe-087a-49b3-bf57-4d2e239d56ff,NSH.CORE,AMZN,10.35
667fd907-d049-488c-a3f5-43344f952289,MMA.VA,GE,0.61
1d3e05c5-cf64-4cb2-930c-75f332064f55,DCH.VA,SPLS,0.25
8ad8fa79-0a70-48a0-bf46-a75126ce1304,NSH.CORE,CLF,0.11
7f6ab446-1a42-4710-b970-71b0e40e93c2,LPS.VA,AMZN,40.85
3cfe59f7-117a-4259-bdc7-44d36eb60603,MMA.VA,GE,0.72
61bdb2c2-85c4-4334-b359-23d95b5c6150,MWL.VA,FSLR,0.12
aa2e1937-1dc6-489d-9f4e-17b7611b95bd,MMA.VA,GE,0.73
2b7335f8-6bab-4f5a-8de7-176451c40b9d,ADE.JTG,CTSH,2.70
d888befb-9eec-4d7b-86f7-4060e0a10740,MWL.VA,FSLR,0.16
29c44bd8-c5a3-41e7-963b-7adc2ca3486b,BHU.VA,FFIV,3.85
87488fc4-05de-4b5f-83c9-359a1689003b,MWL.VA,FSLR,0.13
3101504f-ccaf-4993-8965-e5b40e0ab9f9,DCH.VA,FB,3.75
c7c6b9c9-051e-4798-b929-178ce8835d80,BHU.VA,FFIV,0.10
995d21b6-8a4a-4c54-aa2e-400018bda3f6,LLI.VA,WMT,0.27
ed3f45ab-0699-429b-8cb2-b0033b42a36b,MWL.VA,FSLR,0.19
bf91e410-9509-4d04-b761-420559018b21,MWL.VA,FSLR,0.13
9ed52f53-034e-48f2-a4ea-0374de10e70c,MWL.VA,FSLR,0.19
e1115408-362b-4031-b5d1-9b36dc29e9a8,BFI.VA,TJX,0.35
12358aa7-b686-40e1-902d-2c4b5e29ff06,MWL.VA,FSLR,0.18
9602ec48-dcd0-44f0-bac8-2dd75b6fe18e,MWL.VA,FSLR,0.15
a31c3f93-cf45-400b-8088-eaf16737cb1b,JYA.VA,MAIN,1.70
3f35fe0f-c702-4d8e-b728-b54fae19e186,MWL.VA,FSLR,0.15
e0ca9c02-a232-4c8b-a6dc-e9ee8e2cbff7,LPS.VM,AAL,2.90
940b75ea-6dcc-413d-bbb5-388c2d481a53,DCH.VA,STX,4.35
c5c530ba-9ccb-4126-bd69-a751943f9742,MWL.VA,FSLR,0.06
27bb4197-c813-4e54-b4b7-e5e7a373136a,LPS.VM,AAL,2.90
d9408b54-61b5-452a-bcd6-bd7522dec61e,MWL.VA,FSLR,0.07
94886e11-cf04-4f40-ab3e-48d4179a3304,AAM.VA,AMGN,1.23
12bd872c-7bdf-40d5-90c1-7132157814e6,AAM.VA,AMGN,0.22
17932b29-4d9d-45f9-b47b-bdcb45fa3aea,AAM.VA,AMGN,0.50
7ec8b346-2bd3-402c-8014-9b4b758cf35d,MWL.VA,FSLR,0.07
1f51d95f-6ce7-4270-869a-ea7ab116e8eb,TCO.GRP,QRVO,3.20
c96ce951-4e94-4521-afff-d753ff06a718,NSH.CORE,FB,0.49
61f2b4e4-47e9-40a3-a444-daa2a98717ee,NSH.CORE,FB,0.83
332de8d3-b3cc-4f23-8ccb-ddd6e1c2033a,NSH.CORE,MOMO,0.60
3f19dcaa-61eb-4fff-9747-ce83f2e3035f,MWL.VA,FSLR,0.16
fa7597a6-b441-4567-8403-f61ee68ce701,AKA.IE,AMAT,0.12
5a5613c4-293f-4ab9-812e-d177f36e7e5a,AKA.IE,AMAT,0.12
8d8e76cf-c387-4361-933f-30b34070973e,TCO.GRP,AAPL,2.90
abc26692-3726-4681-880b-2a57c56bea4b,TCO.GRP,AAPL,2.92
e17c2a7a-2a6c-4d2d-b183-1ca8e377440d,JYA.VA,TROW,0.80
c2887668-5291-4951-99ce-bb8be842b82e,NSH.VOL,VXX,0.46
99bbba3a-fc54-4f5c-875c-646b849257a2,MWL.VA,FSLR,0.05
7c1e1f8b-82fe-43b0-9b47-0af9d84a98f8,NSH.CORE,URI,2.20
a91e19f0-93d0-4b30-beea-14e14a0d3b7b,TCO.GRP,BSX,0.28
ca98f40b-fc57-451e-a8d5-c4052af044d3,JYA.VA,USAC,0.65
3dd51dd7-fb73-42a6-b98b-77b34fd4260e,JYA.VA,USAC,0.60
4872507b-11da-4ca5-a8a3-7b1bbcce54bd,NSH.CORE,USAC,0.65
7e7c85c0-113a-4c56-a611-ef3e34189544,NSH.CORE,USAC,0.65
90514e9f-3ce9-4c8c-a499-fbff15d13b60,TCO.GRP,BSX,0.97
d05625c0-1d08-4571-8a43-828015a7ef84,NSH.CORE,FB,0.47
5ec3f381-55c2-4291-a18b-e2fce0df962e,GLO.VA,AG,0.85
b85b27a8-77d6-4af5-99e0-898660342956,DCH.VA,URI,5.50
b6825de8-3e35-4f70-96f4-4cfb4226d4f7,TCO.GRP,BSX,0.03
8767ab82-51e7-4d9f-af4a-861d588a8706,GLO.VA,OB,0.30
f8ca708a-3fed-4a13-90de-541144671209,GLO.VA,OB,0.40
1ced26cf-cc17-44b4-a763-55bcfbc6df1a,SLO.VA,NFLX,1.72
19cc55a8-f625-48d8-9f5f-b454d35a14b3,NSH.CORE,NFLX,0.05
d58f0d6d-3a46-4111-a36c-4c2fe1bdba9b,TCO.GRP,SBUX,0.02
ec89d2e7-4165-4266-9c1e-0a3daeb00cc8,JYA.VA,SA,0.75
c12911db-3c57-4414-bfe9-71e7a1eae738,DCH.VA,AMZN,8.10
3cda8828-81a9-4b91-a313-927a6186ec4d,DCH.VA,AMZN,8.00
983e6ee7-6c58-4f96-b4f0-e2260aa54a7a,TCO.GRP,NFLX,1.40
eac6799d-fc09-46e8-b5a3-e971fa75e078,DCH.VA,AMZN,8.15
79f59e12-a9b5-463a-948f-b4457e6886ec,DCH.VA,AMZN,8.05
9b67d205-e828-47d8-a177-7382d913c5b7,DCH.VA,AAPL,0.75
d0566e4d-4207-4562-a976-7d62adb83967,BHU.VA,COH,0.15
d54922d2-95e2-456f-8a05-a15517937757,NSH.CORE,VEEV,0.25
fd8997e7-f3da-4034-989d-f9c803f27bcb,LCL.RA,VAL,0.50
bfa879fc-d8d1-4115-8544-a357658099e2,BHU.VA,AWH,0.50
3a731f32-478b-4a51-9c5a-8304739e00e3,DCH.VA,NFLX,1.45
2210c6a5-0a44-4e7e-9a8d-e44cb7e03819,BHU.VA,AWH,0.45
56db5469-0b15-40cd-9016-18c780ff7028,BHU.VA,WDAY,0.10
75eeaf5e-7dba-48a6-8653-b07ba4c3e7db,NSH.CORE,FB,0.84
2bb2135f-5464-4db5-bf18-585e4abe84d7,AKA.ET,DSX,0.10
4e6c9f3f-898b-47ea-8810-0dcf495b67ef,TCO.GRP,NFLX,2.75
f5a3493d-e183-4c3d-bf48-d27e5266567b,BHU.VA,EXPE,0.20
0942770e-3215-476e-8cce-6205fe69f4ed,TCO.GRP,LMT,9.00
386b6893-b5b8-4de5-8756-2c661a385058,TCO.GRP,NFLX,2.77
59564f6c-d870-4595-9cb9-7a867d396745,AKA.ET,DSX,0.10
ef977853-de73-40ba-99f9-8b1651f2e1e5,DCH.VA,AMZN,0.41
95f15600-dd69-471d-9b40-d4c261eb427b,LPS.VM,UAL,7.40
18735f0f-f34e-4de2-9cde-f25ae83de0de,NSH.CORE,GS,6.60
49c64640-eefd-4079-8537-c81d98d9abca,NSH.CORE,JPM,0.08
1bdcba27-19fa-4206-a57c-c3833740799c,DCH.VA,SJM,0.35
bebefd7c-965c-4e19-afb3-327a0e1d3e20,TWA.VA,PDLI,0.15
19fabc83-66fe-407e-b98e-ad740dbec952,NSH.CORE,AIG,0.27
8e03cffe-26ff-4d3f-94ee-0ef952e6bf6e,JCO.JTG,MLR,0.90
cd8ccc41-e5c6-452d-a0d5-861a3d8acd4c,DAC.VA,WFC,0.12
291b6f4f-74ca-41b7-b088-62219a30ec65,MTR.VA,WFC,0.53
8ae18829-a51d-4867-9044-f8642f3a6dc1,TCO.GRP,OLED,0.90
e361ddff-5af6-40d8-b2dd-d6474a30b774,BHU.VA,AWH,0.50
d7f198e9-a397-4619-96cb-c1f8df163037,DAC.VA,WFC,0.24
8b1586c7-ee06-4538-b850-7a281710ae89,DAC.VA,WFC,0.51
8ea59e1e-c38b-40ae-99d7-f49712c59150,MTR.VA,WFC,0.50
eb11aae9-0d8c-4912-b7ad-b9c9c9088b19,ADE.JTG,MLR,1.40
c73c6d8b-72e4-41c6-82eb-ea4c5b7ea0fa,NSH.CORE,GD,0.50
6bf5ea6c-2f35-40f6-9dcd-879221ef9005,MTR.VA,WFC,0.53
85a8fcae-4c99-4ab6-9d25-bc4016e7ea90,JCO.JTG,MLR,1.00
ca8d61af-73be-4a32-b46a-550d076dd211,BHU.VA,JCP,0.36
8a714bfb-0553-40ee-bd1b-b95228c2f6ad,DCH.VA,GOOGL,9.40
cf1f8c8a-e7e2-4259-ac2f-f1bb04885725,DCH.VA,GOOGL,9.30
982ee1c3-8bff-4a04-b44a-320a773bb2f8,DAC.VA,MS,0.45
52d58220-3176-4c57-a93c-fefeb4729b01,SLO.VA,DSX,0.15
b5cfc8f2-5436-49a4-9013-8da321f3fe70,BHU.VA,FFIV,0.50
f1313f10-155b-4c90-8747-ea90f10804ed,DAC.VA,MS,0.45
d3c91b69-8eda-4f15-81e7-85c37fa4806e,LKE.JTG,ETFC,0.01
034d4dca-e791-4df7-8be6-9aeb8350d0b2,DAC.VA,MS,0.21
f50effb1-c41f-46cf-9712-614655fe7f24,LLI.VA,UPS,4.40
2a8e5aa4-c162-43d7-8c15-745454a15d4d,BHU.VA,AWH,0.45
216d9292-fae1-4770-ac0a-df99490319ed,LLI.VA,UPS,0.97
5eb8c59e-af95-4a2f-9079-af620838a45d,TWA.VA,HUM,4.30
341268dd-68cd-4f12-9a6d-1c640edebf50,LLI.VA,CMI,1.10
c1bacb5e-8f7f-4599-924d-56f0bd47f096,DCH.VA,LNG,0.63
590689eb-5e1b-4bc9-a87d-c336d5034e68,LLI.VA,VLO,0.96
94b903c5-8c8d-43e4-b57b-e2318fc619a3,NSH.CORE,MOMO,0.40
1b7b2229-9428-49fe-9c9d-342a560db102,BFI.VA,BBY,0.09
0ff476af-d9a9-415a-ac45-60bb2220487b,NSH.CORE,GS,0.25
b5ed1c5d-121c-4d18-bd9b-0dfa31756bfc,ADE.JTG,MAIN,1.70
cca70f1c-52bd-43f2-91bb-f2604929194d,LLI.VA,CELG,0.83
afd7f490-4ac8-430a-9413-18f4a046ad42,LLI.VA,PBF,1.15
94d00bfd-04f3-459b-b429-bade5674fe54,BHU.VA,JCP,0.37
726da6ee-9c3f-40c0-bc02-cac1ce049ca1,MTR.VA,HD,1.27
a8245581-7ef1-4da2-b6a2-51cd062add3c,LLI.VA,CELG,0.39
8f7f2dd5-67cf-484b-9591-5a6077d51de5,LLI.VA,CELG,0.84
506b09d1-9744-461a-b809-81a18f9317c4,LLI.VA,CELG,0.83
11cc9516-c90b-4cdc-a727-23ba8d9f5f78,AKA.IE,AMAT,0.25
e580e812-a3b5-4b07-86ce-66c53c88c36a,MTR.VA,CELG,4.00
2a7ab8b9-fc32-48ed-96a9-95d2fe0aaced,NSH.CORE,NOC,0.55
a679b194-a47b-4e57-bd21-67857ce9d6e2,BHU.VA,ZBRA,0.10
e70a7c70-03a1-49ec-8330-2cd876dbe25b,MTR.VA,MRK,0.42
134933f2-11f2-452b-8911-1d5f7268c77a,AAM.VA,AMGN,0.48
f78153a9-26c1-47ba-91e3-42929d01f9bc,SLO.VA,TGT,0.29
e83ce217-cef2-4864-8a91-116afa2ac08a,JYA.VA,SBGI,2.60
68ebdb31-fb10-4e61-bd47-48e5b6f9af6a,MTR.VA,CAH,0.20
f3b0a0fd-bf9d-4f54-88ca-0a9e0dd276b3,DCH.VA,PLCE,1.50
c96418f9-4692-4c84-a889-9bdd5a1cc7be,BEG.GRP,TGT,0.31
f1f4bd51-f647-4a76-bc69-358a385d6da6,BEG.GRP,TGT,0.31
7dffb0c1-920b-4ed7-b82b-e5d63df444e2,JYA.VA,SBGI,2.60
fde5ef3d-c3f9-47be-a39b-014d7fba6a79,DCH.VA,FFIV,5.95
25a1c70f-12de-4f3c-b5ef-4377cb5d8b01,SLO.VA,SALT,0.30
957db186-1ff1-4540-91c1-ffa5ec83add8,TWA.VA,LVLT,0.05
d565a09e-71fc-4e12-ba0e-e10621402599,BEG.GRP,NHI,3.30
e0811d15-9ad5-4f43-977f-712b6c8f1356,JYA.VA,SBGI,2.65
0dc193e5-cd6f-43b2-83b1-e7e2dc01f0be,JYA.VA,SBGI,2.60
efb8a95e-ba38-431d-9288-d96c62084b06,DCH.VA,GEO,1.70
4c106540-ca89-4fdb-b0b3-b30229ce3778,SLO.VA,DSX,0.05
56f9fc93-4ff8-47af-8fe6-4c198a5c11c3,MTR.VA,NVS,0.75
7c194fba-d7ef-40b5-b552-80ee1af122fa,SLO.VA,DSX,0.05
3fd836c2-aefa-4fa5-a9ea-78fbc9b277a7,BEG.GRP,TGT,0.30
3ed2ce4a-3d04-4e86-bef5-ed7bd6a5a6f7,JYA.VA,STMP,3.30
44fbad4f-86ab-4e41-b295-f50869257620,ADE.JTG,OMC,0.45
403cad0f-1b26-4758-aabc-f45af8306bc0,TWA.VA,PDLI,0.15
0ec675f6-9501-4a96-bbe3-bb065c31959a,ADE.JTG,OMC,0.45
acc56b40-4975-49a0-a1ac-484b20dd8980,TWA.VA,PDLI,0.20
56c16a1e-ce7a-4954-b1ae-446a5caa7a1f,AKA.IE,AMAT,0.22
699a907c-1f4a-4d80-98f1-5911501e885a,TCO.GRP,OMC,0.45
da940976-361b-423f-be4b-ff80a7624cf9,TCO.GRP,OMC,0.45
73df6d92-a2fc-409f-96bd-b9b1bf9f54e3,SLO.VA,DSX,0.05
a5ea6864-7b2a-4abb-a7c2-6e0a27005aac,MTR.VA,BIIB,12.20
ca73d3fc-32a6-4157-8f93-24b70b63e627,MTR.VA,BIIB,12.00
20c9d627-1184-4595-a2f9-8124a997488a,SLO.VA,DSX,0.05
bec73753-f6a9-4a04-9f53-c034e50606f8,DAC.VA,BAC,1.03
01203d1d-6439-426c-867b-6f201d978eab,MMA.VA,CSCO,0.67
755dd8f2-fbe9-42be-8da5-c3c16d51fccd,MMA.VA,CSCO,0.14
9740ecf3-8b28-41bf-b499-f4857633679c,JYA.VA,BEN,1.45
76724f5b-a322-4e57-839d-e8ecf08f40c6,JYA.VA,CRC,0.95
c5a5232f-ae28-4648-ad47-ca12883f15bd,MMA.VA,CSCO,0.67
a4368400-7ff6-4a56-bbad-31adb79fa1be,MMA.VA,CSCO,0.58
70950580-093e-4fab-a2aa-2c571dc382fb,SLO.VA,ASC,0.25
67b48958-00f7-46f4-a12d-8e16dffc1165,BEG.GRP,IFF,7.20
749bb217-7e1d-4fd0-a832-43e2d476e133,DCH.VA,STX,4.30
9254d9b6-1750-4c50-bf25-3ea4140a0016,MMA.VA,CSCO,0.67
6a7347f5-c51f-44de-a2e0-3755f0b02274,DCH.VA,PLCE,1.45
7feb8267-fdf0-4ffd-88d6-13fae510be25,DCH.VA,STX,4.30
aaf339c8-46e8-4289-88b4-b8448f8e0ba3,BHU.VA,JD,0.74
894b0865-3bc4-4e58-9c9b-2dfa71ebcc2b,DCH.VA,WPZ,0.90
65f98b98-b3f5-48ef-afc3-cda4aa8d7d59,JYA.VA,SXL,0.10
ce0ba868-738c-4350-8bf9-e7d4a3bba6f1,BHU.VA,EBAY,0.75
8a23b111-f811-4a61-8ae4-0e1b6863c0fa,MMA.VA,ROST,2.35
2bf00a6b-6db3-4ba5-a771-77235fb7f6bf,MMA.VA,ROST,2.40
42eca8e7-4802-454f-a028-9d21c86ce523,MMA.VA,ROST,0.45
63dc64d3-8df8-41f1-b230-c2a54fb79651,SLO.VA,GMED,0.15
d49937c2-d4ed-42ea-a202-791fd0d2c599,BHU.VA,IDCC,0.35
bc2f94d5-77bc-40b4-82df-2eef30fb91c0,MTR.VA,NFLX,0.49
f1ebeb7b-f82a-4040-9df4-1e96406face4,TWA.VA,VIPS,0.50
c62d974e-34aa-4266-81d5-396420f4f11a,DCH.VA,PBF,0.50
079edea3-b861-4f6f-b1be-862cade41ab5,MTR.VA,NFLX,0.50
1ea1ca72-7eca-4360-8bfa-f44486b59a41,MMA.VA,ROST,0.50
a7f49c8d-578a-4de1-ac71-8c430d3b3889,MTR.VA,HOG,1.14
30617c2a-7de9-44db-b827-face9d4146dd,MTR.VA,HOG,1.15
d7c979e1-2646-450f-bd38-756b1fca7bb4,DCH.VA,BBY,1.16
317bfc65-f8e4-41bf-bc84-5860b0bdaefc,SLO.VA,MMM,0.12
927aa6c0-ae34-47c3-be8c-617d703ba5fc,JYA.VA,HP,0.40
f0533973-ca09-49b8-b35c-7a9be85c394f,DCH.VA,BBY,1.17
ee0daf19-2202-49a5-9878-3f5cf68ac8ef,SLO.VA,HCA,0.45
41c8341d-5715-46be-b958-88a67cab0907,MMA.VA,DE,0.12
c115c862-4932-43b2-bd41-d29f4cf602e9,TWA.VA,EPD,0.70
c520f3fc-2259-4006-b93d-a6768cf1878b,MMA.VA,DE,0.13
6c0fb988-5344-4ac8-bd04-bd8fed0d510b,BHU.VA,WYNN,0.68
cc5e3061-5d46-4ff3-9a96-6c82961cf762,DCH.VA,NAT,1.35
a91ba095-f120-4f63-ae51-064d9fd1fef4,MMA.VA,ROST,0.50
69889a3a-3e13-489e-83a6-58f79553bffe,DCH.VA,HPQ,0.15
8cfdc52b-9d76-42dc-9463-219fd67da628,JYA.VA,BEN,1.40
458790b8-7013-41cb-9845-6811150506ce,MMA.VA,ROST,0.55
31fbbbbb-f705-46c3-b001-ffd4487f904b,BHU.VA,CMCSA,0.81
b39a020a-604f-423d-a114-2dc10b999390,LPS.VA,HON,11.10
89130d4a-bf2a-456d-9da2-1e5e02e6c047,TCO.GRP,NFLX,2.81
94e550ed-a7a4-4326-9981-c5f06d66a6c1,MTR.VA,MNK,0.30
b3c72b6f-dcef-4d66-ad31-a8098202859e,DCH.VA,WPZ,0.90
6d8d4ad3-6b1f-46d1-aa53-63a1b153e6ab,JYA.VA,EPD,0.70
b2d41d1c-6e2b-4e99-8e8c-864aa7fe5470,TWA.VA,EPD,0.70
17ca4396-7aa0-47db-9805-5ab83538a9fa,ADE.JTG,ETFC,0.28
bc72c58a-991f-4108-aeb6-453fb8eff0d3,NSH.CORE,NVDA,1.81
8a8fa47e-7ba9-440e-a76a-044ac508e603,TWA.VA,EPD,0.70
4d3ce1e2-87dd-41e8-a420-9b8124501de9,TWA.VA,EPD,0.25
99c7cdc3-242c-40e7-a271-eca89646dba2,TWA.VA,PDLI,0.10
d47016b8-61dd-40e7-b22c-da113ae0efe7,DCH.VA,SJM,0.30
b73bd9d2-86b8-4bec-95ce-9b31694127d3,GLO.VA,AMN,1.60
07218889-777b-4237-8adc-ce9f900a1dd1,GLO.VA,AMN,2.30
a5d266d9-9ec4-409c-8afb-b931d382e7a1,AZH.VA,LB,4.60
fe907cfb-4f79-42fe-841e-3c9ccd7a4fc4,SLO.VA,AMAT,0.15
43814553-18b4-4b0a-8698-9ce147757611,GLO.VA,AMN,0.90
0929bdcb-e90b-43a7-a4c3-295d93292286,DCH.VA,UNP,7.55
d026cb89-1131-4cb8-8fde-1ad1fe17740d,JYA.VA,BEN,1.40
3c3ec62a-59f7-4f78-823d-ee7b71c48e80,SLO.VA,CSCO,0.13
0525cbbb-d373-4629-a757-11a98e875fd2,DCH.VA,UNP,7.85
cee2d8a1-ace0-4a57-ad37-fb75217c035e,ADA.VA,HRB,0.60
26d593d0-9dbd-4c2c-93d8-a9f73cdc8d2d,DCH.VA,URI,6.60
2fa8699b-f5e4-46d3-a766-c9a9bb60b00b,DCH.VA,URI,6.50
39c8d337-38be-435f-b8c7-30cfced6fb40,DCH.VA,YY,0.60
1e004d32-dd81-41ad-bc54-0a39b564799e,JYA.VA,YY,0.60
184ad94d-ecea-4e86-8821-d3d2def21d1a,JYA.VA,AMSG,1.80
0d890c8d-a57a-481d-a470-b3749c1d6689,DCH.VA,HDS,3.10
459e53d3-a811-4ce8-9be1-ece5de53d73e,DCH.VA,FFIV,5.05
3a07296f-e3b6-413c-988f-f52cfa23fd9b,TCO.GRP,CCI,0.40
f19b4cba-274f-4908-9561-d4da1d4c5879,DCH.VA,FFIV,5.05
7ed857c4-6ff8-4b06-97c0-6629d23623c1,TCO.GRP,MBLY,1.40
495f493f-54e1-48b5-ad98-78d30a2e0f79,DCH.VA,STX,4.30
43d82d24-d57e-4c52-952b-338e44437ae1,GLO.VA,MO,1.57
e1ab2cfb-9d96-4ec8-ad7e-f7ab34580e77,DCH.VA,FL,0.75
6b31c5a0-47d4-4e53-8826-0def8c27a2aa,GLO.VA,AMT,3.30
c5b20821-55c4-4c55-941d-9ff7f1e54e0e,DCH.VA,FL,1.40
014d2fae-dd9a-4b84-beae-54c6ed7ab805,GLO.VA,AMT,3.40
38d18e24-b3e4-4811-ba02-11024508ba14,GLO.VA,MO,1.58
43b4f2ec-fc3c-4ae4-a5e8-0000dd9554d7,GLO.VA,AMT,3.30
34b40b04-3a1e-41c9-a6d8-69c6a6fb89f9,JYA.VA,BEN,1.40
acc5c094-f882-472c-aacc-ee72a5e7b7d1,JYA.VA,BEN,1.40
8c8c2bfe-0ff0-4e11-8d43-f8ed4f7ac503,DCH.VA,TEVA,0.40
63fcf4eb-3e05-491e-9dec-d060735a3212,AZH.VA,LB,0.05
dfe8b4e6-7b59-4274-b1a8-ff2270d3ce16,JYA.VA,SCCO,0.55
0050511e-f44d-4afb-8067-151f36e7eb21,TWA.VA,STLD,0.65
4e52dfc0-a41d-4beb-94f4-4d41ee6d8dc9,AZH.VA,LB,0.55
13a46210-7349-43bc-8977-5e36259a80e6,GLO.VA,INTC,0.99
c23d8827-b265-404a-8bf7-8e54c83c47f2,NSH.CORE,JPM,0.09
7349ef3e-36d4-4ccf-88b9-4a5402845f68,BHU.VA,TEX,2.35
008d57af-fd77-4b76-8cfc-d9d4121ac913,DCH.VA,TEVA,0.40
99808e9a-93ac-486c-bc33-f362ee1f9769,BHU.VA,LNG,0.19
8e4c30b4-1149-454a-8a22-bcc6b6686bbc,JCO.JTG,MBLY,0.75
2c446956-0e7b-43a1-8d79-0991f4beb0f4,JYA.VA,TSRO,0.30
f06ca87f-624d-400f-a9ea-e5722a893103,GLO.VA,TRV,1.30
